"tconst","primaryTitle","genres","startYear","runtimeMinutes","averageRating","numVotes"
tt0412536,Brideshead Revisited,"Drama,Romance",2008,133,6.6,13757
tt0060232,The Chase,"Crime,Drama,Thriller",1966,134,7.1,13756
tt0114134,The Pillow Book,Drama,1995,126,6.5,13753
tt0077889,Magic,"Drama,Horror",1978,107,6.8,13751
tt0477078,Rocket Science,"Comedy,Drama",2007,101,6.5,13751
tt3569782,Jigarthanda,"Comedy,Crime,Drama",2014,171,8.2,13749
tt1075419,Shinjuku Incident,"Action,Crime,Drama",2009,119,6.9,13746
tt0060584,"Kidnapping, Caucasian Style","Adventure,Comedy,Drama",1967,82,8.3,13745
tt9308382,The High Note,"Drama,Music,Romance",2020,113,6.4,13745
tt0023563,The Testament of Dr. Mabuse,"Crime,Mystery,Thriller",1933,122,7.9,13744
tt0112750,Crying Freeman,"Action,Crime,Thriller",1995,102,6.4,13742
tt2014338,Side by Side,Documentary,2012,99,7.6,13742
tt0471030,Red Road,"Drama,Mystery,Thriller",2006,113,6.8,13741
tt0120710,In Dreams,"Drama,Fantasy,Horror",1999,100,5.5,13739
tt8456098,Karakomik Filmler: 2 Arada,"Comedy,Drama",2019,60,6.4,13739
tt14714980,Poker Face,"Action,Crime,Thriller",2022,94,5.2,13733
tt1129445,Amelia,"Adventure,Biography,Drama",2009,111,5.8,13730
tt1287878,Poetry,Drama,2010,139,7.8,13729
tt0111667,The War,"Drama,History,War",1994,126,6.7,13725
tt0384504,Saving Face,"Comedy,Drama,Romance",2004,91,7.4,13722
tt0961108,Fireflies in the Garden,Drama,2008,99,6.4,13722
tt5592878,Errementari,"Fantasy,Horror",2017,98,6.3,13720
tt13061914,Locked Down,"Comedy,Crime,Romance",2021,118,5.3,13717
tt0376108,Rebound,"Comedy,Family,Sport",2005,86,5.1,13711
tt0064816,The Swimming Pool,"Crime,Drama,Romance",1969,122,7.1,13704
tt0052080,Ashes and Diamonds,"Drama,Romance,War",1958,103,7.7,13702
tt15463032,Love in the Villa,"Comedy,Romance",2022,114,5.4,13700
tt1785635,The Vault,"Crime,Horror,Mystery",2017,91,4.9,13700
tt0810823,The Deaths of Ian Stone,"Horror,Thriller",2007,87,5.5,13698
tt0845439,Fireworks Wednesday,"Drama,Mystery,Romance",2006,102,7.6,13695
tt0220580,Intacto,"Drama,Fantasy,Romance",2001,108,6.8,13692
tt27197387,AKA,"Action,Crime,Thriller",2023,122,6.6,13687
tt0365125,A Dirty Shame,Comedy,2004,89,5.1,13686
tt11199410,The Princess Switch: Switched Again,"Comedy,Drama,Family",2020,96,5.4,13685
tt3896738,Hounds of Love,"Crime,Drama,Horror",2016,108,6.5,13678
tt0109198,Bad Girls,"Action,Adventure,Drama",1994,99,5.2,13675
tt0425601,Trailer Park Boys: The Movie,"Comedy,Crime",2006,95,7.1,13673
tt14349032,The Good Neighbor,"Crime,Mystery,Thriller",2022,106,5.9,13669
tt1422020,Dog Pound,"Crime,Drama",2010,91,7.0,13658
tt4309356,Ivy,"Drama,Fantasy,Thriller",2015,104,7.9,13651
tt0094747,Bird,"Biography,Drama,Music",1988,161,7.1,13649
tt1179794,Timer,"Comedy,Drama,Romance",2009,99,6.5,13648
tt0049966,Written on the Wind,Drama,1956,99,7.3,13646
tt0065889,Investigation of a Citizen Above Suspicion,"Crime,Drama",1970,115,8.0,13642
tt10308928,Force of Nature,"Action,Adventure,Crime",2020,91,4.6,13637
tt1640711,A Few Best Men,"Comedy,Romance",2011,97,5.7,13637
tt1313139,The Oranges,"Comedy,Drama,Romance",2011,90,5.8,13634
tt17592606,Daman,"Adventure,Drama",2022,121,8.8,13632
tt0323120,Loving Annabelle,"Drama,Romance",2006,77,6.2,13631
tt0795441,Winter in Wartime,"Drama,History,War",2008,103,7.0,13628
tt0066249,The Private Life of Sherlock Holmes,"Adventure,Comedy,Crime",1970,125,7.0,13627
tt0017075,The Lodger: A Story of the London Fog,"Crime,Drama,Mystery",1927,92,7.3,13625
tt0069687,Alice in the Cities,Drama,1974,113,7.9,13625
tt1772424,Where Do We Go Now?,"Comedy,Drama",2011,110,7.4,13625
tt7468056,The Outlaws,"Action,Crime,Thriller",2017,121,7.2,13625
tt0036872,Going My Way,"Comedy,Drama,Music",1944,126,7.0,13622
tt0110538,Mixed Nuts,"Comedy,Drama",1994,97,5.4,13622
tt0067893,Two-Lane Blacktop,Drama,1971,102,7.2,13615
tt1230448,Billu,"Comedy,Drama",2009,137,6.4,13615
tt1229360,It Might Get Loud,"Documentary,Music",2008,98,7.6,13614
tt3203290,Free to Play,"Action,Documentary",2014,75,7.6,13614
tt8195518,Cuck,"Crime,Drama,Thriller",2019,115,4.4,13613
tt5111874,My Scientology Movie,Documentary,2015,99,6.6,13611
tt0013427,Nanook of the North,Documentary,1922,78,7.6,13610
tt0096118,Sleepaway Camp II: Unhappy Campers,"Comedy,Horror",1988,80,5.5,13607
tt0151568,Topsy-Turvy,"Biography,Comedy,Drama",1999,160,7.3,13601
tt0041719,Orpheus,"Drama,Fantasy,Romance",1950,112,7.9,13599
tt0083642,The Best Little Whorehouse in Texas,"Comedy,Musical",1982,114,6.1,13595
tt10333912,Gulabo Sitabo,"Comedy,Drama",2020,124,6.3,13593
tt2415458,The Wolfpack,"Biography,Documentary",2015,90,7.0,13593
tt0808331,Joshua,"Drama,Horror,Thriller",2007,106,5.8,13588
tt20916568,The Wrath of Becky,"Action,Thriller",2023,84,6.1,13585
tt10706602,Collective,"Crime,Documentary",2019,109,8.1,13581
tt0040979,Drunken Angel,"Crime,Drama,Romance",1948,102,7.6,13574
tt2064968,The Longest Week,"Comedy,Drama,Romance",2014,86,5.4,13571
tt2226162,Hunter Hunter,"Drama,Horror,Mystery",2020,93,6.4,13568
tt14145426,Beavis and Butt-Head Do the Universe,"Animation,Comedy,Sci-Fi",2022,87,7.0,13562
tt0039661,Nightmare Alley,"Drama,Film-Noir",1947,110,7.7,13561
tt0055257,One-Eyed Jacks,"Drama,Western",1961,141,7.1,13560
tt0361925,Welcome to Mooseport,"Comedy,Romance",2004,110,5.3,13557
tt5709188,A-X-L,"Action,Adventure,Drama",2018,98,5.3,13556
tt2806788,Fukrey,"Comedy,Drama,Romance",2013,139,6.9,13554
tt2458106,Ninja: Shadow of a Tear,"Action,Thriller",2013,95,6.1,13551
tt0023027,Horse Feathers,"Comedy,Family,Musical",1932,68,7.5,13549
tt4562518,The Distinguished Citizen,"Comedy,Drama",2016,118,7.5,13544
tt0116151,Dunston Checks In,"Adventure,Comedy,Family",1996,88,5.4,13538
tt5533370,Lamborghini: The Man Behind the Legend,"Biography,Drama,Sport",2022,97,5.4,13530
tt0087747,Moscow on the Hudson,"Comedy,Drama,Romance",1984,115,6.5,13527
tt25471950,Flora and Son,"Comedy,Music,Romance",2023,97,7.0,13523
tt0076504,Orca,"Adventure,Drama,Horror",1977,92,5.8,13521
tt0338077,Grind,"Adventure,Comedy,Sport",2003,105,5.9,13521
tt15893750,Rye Lane,"Comedy,Drama,Romance",2023,82,7.2,13521
tt0489327,Venus,"Comedy,Drama,Romance",2006,95,7.1,13519
tt0083739,Class of 1984,"Action,Crime,Drama",1982,98,6.5,13516
tt0485510,Killing the Shadows,"Comedy,Drama,History",2006,135,7.5,13516
tt6803212,Don't Let Go,"Drama,Horror,Mystery",2019,103,6.4,13516
tt0047892,Bob the Gambler,"Crime,Drama,Thriller",1956,98,7.6,13515
tt3671542,Holding the Man,"Biography,Drama,History",2015,127,7.4,13511
tt13249596,Father of the Bride,"Comedy,Drama,Romance",2022,117,5.9,13510
tt1817771,Freaks of Nature,"Comedy,Horror,Sci-Fi",2015,92,5.9,13510
tt2465578,Human Capital,"Crime,Drama",2013,111,7.2,13509
tt0101649,Thalapathi,"Action,Crime,Drama",1991,157,8.5,13504
tt2306745,Sound City,"Documentary,Music",2013,107,7.8,13504
tt0322420,Life Is a Miracle,"Comedy,Drama,Music",2004,155,7.5,13500
tt1405810,Loose Cannons,"Comedy,Drama,Romance",2010,110,7.2,13497
tt5275828,Lo and Behold: Reveries of the Connected World,Documentary,2016,98,7.0,13497
tt15771916,You Hurt My Feelings,"Comedy,Drama",2023,93,6.6,13496
tt1646926,Open Season 3,"Adventure,Animation,Comedy",2010,75,5.0,13494
tt7125774,Balloon,"Drama,History,Thriller",2018,125,7.5,13492
tt8739752,The Collini Case,"Crime,Drama,Thriller",2019,123,7.3,13488
tt1725795,"7aum Arivu","Action,Sci-Fi,Thriller",2011,168,6.6,13479
tt5690810,Ophelia,"Drama,Romance,Thriller",2018,106,6.5,13476
tt0111323,Surviving the Game,"Action,Adventure,Crime",1994,96,6.2,13473
tt0944834,Dragon Hunters,"Action,Adventure,Animation",2008,80,6.5,13469
tt0829297,Ten Inch Hero,"Comedy,Drama,Romance",2007,102,7.3,13462
tt0097179,DeepStar Six,"Action,Horror,Sci-Fi",1989,99,5.3,13461
tt2376218,The Forger,"Crime,Drama,Thriller",2014,92,5.8,13460
tt10714856,Feel the Beat,"Comedy,Drama,Family",2020,109,6.3,13456
tt0120882,The Visitors II: The Corridors of Time,"Comedy,Fantasy",1998,118,6.1,13455
tt1049402,Howl,"Biography,Drama,Romance",2010,84,6.6,13455
tt2358592,Lucia,"Drama,Sci-Fi,Thriller",2013,135,8.3,13453
tt14867006,V/H/S/94,"Horror,Mystery,Thriller",2021,103,5.5,13451
tt0275230,Blood: The Last Vampire,"Action,Animation,Horror",2000,48,6.6,13442
tt0118744,Hush,"Drama,Thriller",1998,96,5.5,13439
tt15516726,Selfiee,"Action,Comedy,Drama",2023,148,5.7,13438
tt7608534,Christmas Inheritance,"Comedy,Drama,Romance",2017,104,5.7,13435
tt0275309,Dogtown and Z-Boys,"Documentary,Sport",2001,91,7.6,13433
tt0120786,The Patriot,"Action,Thriller",1998,90,4.2,13432
tt0101627,Critters 3,"Comedy,Horror,Sci-Fi",1991,86,4.5,13430
tt0094793,Brain Damage,"Comedy,Horror",1988,84,6.5,13427
tt0100201,Mr. Destiny,"Comedy,Fantasy,Romance",1990,116,6.4,13418
tt2282016,The Possession of Michael King,Horror,2014,83,5.7,13418
tt0166943,Music of the Heart,"Drama,Music",1999,124,6.7,13410
tt26350277,Ballerina,"Action,Thriller",2023,92,6.2,13405
tt0094138,Three O'Clock High,Comedy,1987,101,7.1,13402
tt1756799,The Day,"Action,Drama,Horror",2011,87,5.2,13400
tt0100928,White Hunter Black Heart,"Adventure,Drama",1990,112,6.5,13398
tt2639344,Love Is Strange,"Drama,Romance",2014,94,6.7,13395
tt0018742,The Cameraman,"Comedy,Drama,Family",1928,76,8.0,13392
tt0052151,Run Silent Run Deep,"Action,Drama,War",1958,93,7.3,13389
tt0111001,The Road to Wellville,"Comedy,Drama",1994,118,5.9,13387
tt1634136,Violet & Daisy,"Action,Comedy,Crime",2011,88,6.0,13380
tt9124428,Champion,"Biography,Drama,Romance",2018,130,8.2,13377
tt0448124,Snow Cake,"Drama,Romance",2006,112,7.4,13366
tt0286306,Deathwatch,"Drama,Horror,Thriller",2002,94,5.9,13358
tt7178640,Superintelligence,"Action,Comedy,Romance",2020,106,5.4,13358
tt1533117,Let the Bullets Fly,"Action,Comedy,Drama",2010,132,7.3,13357
tt0475937,The Abandoned,"Horror,Mystery,Thriller",2006,99,5.5,13354
tt1658801,Freeheld,"Biography,Drama,Romance",2015,103,6.6,13354
tt0075265,A Star Is Born,"Drama,Music,Romance",1976,139,6.1,13352
tt0058567,Blood and Black Lace,"Crime,Horror,Mystery",1964,88,7.1,13350
tt3208026,Black '47,"Action,Drama,History",2018,100,6.8,13347
tt0117496,Robinson Crusoe,"Adventure,Drama",1997,105,6.0,13337
tt0023293,The Old Dark House,"Adventure,Comedy,Drama",1932,72,7.0,13334
tt0079871,Scum,"Crime,Drama",1979,98,7.6,13333
tt0478024,Kill Zone,"Action,Crime,Thriller",2005,93,6.9,13333
tt0323939,Shade,"Crime,Thriller",2003,101,6.3,13328
tt1077248,Johnny Gaddaar,"Crime,Drama,Thriller",2007,135,7.9,13326
tt0072783,Chupke Chupke,"Comedy,Drama,Romance",1975,146,8.3,13325
tt0051406,Bell Book and Candle,"Comedy,Fantasy,Romance",1958,106,6.8,13320
tt2330322,The Conspiracy,"Horror,Thriller",2012,84,6.2,13315
tt2112096,Absolutely Fabulous: The Movie,"Comedy,Crime",2016,91,5.4,13310
tt1238291,Five Minutes of Heaven,"Drama,Thriller",2009,89,6.6,13309
tt0073636,Rooster Cogburn,"Adventure,Drama,Western",1975,108,6.8,13303
tt5842616,Veere Di Wedding,Comedy,2018,135,3.3,13303
tt0085271,Brainstorm,"Sci-Fi,Thriller",1983,106,6.4,13300
tt0423409,Tristram Shandy,Comedy,2005,94,6.7,13298
tt0245046,Charlotte Gray,"Drama,Romance,Thriller",2001,121,6.4,13293
tt0211938,Bait,"Action,Comedy,Crime",2000,119,5.7,13288
tt6892400,The Girl in the Fog,"Crime,Drama,Mystery",2017,128,6.8,13284
tt6386748,Birds of Passage,"Crime,Drama",2018,125,7.5,13282
tt3541262,The Admiral: Roaring Currents,"Action,Drama,History",2014,128,7.1,13278
tt2258281,Beyond the Hills,Drama,2012,152,7.5,13276
tt0058404,The Night of the Iguana,Drama,1964,125,7.6,13274
tt0033836,The Little Foxes,"Drama,Romance",1941,116,7.9,13272
tt0102517,Necessary Roughness,"Comedy,Sport",1991,108,6.2,13271
tt0267129,Yamakasi,"Action,Crime,Drama",2001,90,6.1,13271
tt0464160,Chup Chup Ke,"Comedy,Drama,Romance",2006,164,7.0,13264
tt0081071,The Long Riders,"Biography,Crime,Drama",1980,100,6.9,13262
tt24509990,The Hatchet Wielding Hitchhiker,"Crime,Documentary",2023,85,6.2,13258
tt0106471,Boxing Helena,"Drama,Mystery,Romance",1993,107,4.7,13257
tt0162983,Hanging Up,"Comedy,Drama",2000,94,4.8,13257
tt0065761,The Cat o' Nine Tails,"Horror,Mystery,Thriller",1971,112,6.6,13255
tt1777034,United,"Drama,History,Sport",2011,94,7.3,13255
tt0069341,Tales from the Crypt,"Drama,Horror,Mystery",1972,92,6.8,13253
tt0042369,D.O.A.,"Crime,Drama,Film-Noir",1949,83,7.2,13251
tt2101570,In the Blood,"Action,Crime,Thriller",2014,108,5.7,13248
tt0043686,Forbidden Games,"Comedy,Drama,War",1952,86,8.0,13247
tt10344522,Four Good Days,Drama,2020,100,6.6,13246
tt5181830,Wendell & Wild,"Adventure,Animation,Comedy",2022,105,6.4,13245
tt0365675,The Red Baron,"Action,Adventure,Biography",2008,106,6.3,13244
tt7736478,The Traitor,"Biography,Crime,Drama",2019,153,7.1,13243
tt0057495,Shock Corridor,"Drama,Mystery",1963,101,7.3,13242
tt0479647,Bon Cop Bad Cop,"Action,Comedy,Crime",2006,117,6.7,13240
tt5082014,Charlie,"Adventure,Drama,Romance",2015,130,8.0,13238
tt0080040,Tourist Trap,Horror,1979,90,6.0,13235
tt0076929,Wizards,"Adventure,Animation,Fantasy",1977,80,6.3,13234
tt0430576,The Secret Life of Words,"Drama,Romance",2005,115,7.4,13234
tt3799372,"6 Years","Drama,Romance",2015,79,5.5,13234
tt0082951,The Prowler,"Horror,Mystery,Thriller",1981,89,5.9,13232
tt0095652,Monkey Shines,"Drama,Horror,Sci-Fi",1988,113,6.2,13225
tt1068678,Veronika Decides to Die,"Drama,Romance",2009,103,6.3,13225
tt1843287,Like Someone in Love,Drama,2012,109,7.0,13225
tt0110516,Milk Money,"Comedy,Romance",1994,110,5.6,13221
tt0964516,Fashion,"Drama,Romance",2008,167,6.9,13219
tt10808832,Let Them All Talk,"Comedy,Drama",2020,113,6.1,13218
tt0047422,River of No Return,"Action,Adventure,Drama",1954,91,6.6,13215
tt1196956,One Chance,"Biography,Comedy,Drama",2013,103,6.8,13212
tt0466816,Hallam Foe,"Drama,Mystery,Romance",2007,95,6.9,13209
tt0100095,Maine Pyar Kiya,"Drama,Musical,Romance",1989,192,7.3,13208
tt14160834,Rustin,"Biography,Drama,History",2023,106,6.5,13206
tt0069897,Coffy,"Action,Crime,Thriller",1973,90,6.8,13205
tt0089208,Girls Just Want to Have Fun,"Comedy,Music,Romance",1985,90,6.0,13201
tt0453548,Snow Angels,"Crime,Drama,Romance",2007,107,6.8,13201
tt0288439,Bang Bang You're Dead,"Crime,Drama,Thriller",2002,93,7.7,13194
tt0465430,The Cottage,"Comedy,Crime,Horror",2008,92,6.1,13194
tt8160834,Follow Me,"Adventure,Horror,Mystery",2020,91,5.4,13192
tt0115819,Cannibal! The Musical,"Comedy,Horror,Musical",1993,95,6.9,13188
tt0024894,The Black Cat,"Crime,Horror,Romance",1934,65,6.9,13186
tt0098360,Violent Cop,"Action,Crime,Drama",1989,103,7.1,13186
tt0113097,Forget Paris,"Comedy,Romance",1995,101,6.5,13186
tt0101985,A Brighter Summer Day,"Crime,Drama,Romance",1991,237,8.2,13184
tt0222812,Beyond Re-Animator,"Comedy,Horror,Sci-Fi",2003,96,5.7,13182
tt0076150,"Alice, Sweet Alice","Crime,Drama,Horror",1976,107,6.4,13174
tt3729920,The Disappearance of Eleanor Rigby: Them,"Drama,Romance",2014,123,6.3,13173
tt0435623,Conversations with Other Women,"Comedy,Drama,Romance",2005,84,6.9,13169
tt0499487,Goal! III,"Drama,Romance,Sport",2009,96,3.2,13167
tt1111833,Super High Me,"Comedy,Documentary",2007,89,6.0,13164
tt0061996,Mouchette,Drama,1967,81,7.7,13157
tt0123209,The Other Sister,"Comedy,Drama,Romance",1999,129,6.4,13157
tt4065552,The Unknown Soldier,"Drama,War",2017,132,7.7,13153
tt0024034,"42nd Street","Comedy,Drama,Musical",1933,89,7.3,13148
tt14308636,Bank of Dave,"Biography,Comedy,Drama",2023,107,7.1,13137
tt2707858,Yves Saint Laurent,"Biography,Drama",2014,106,6.2,13137
tt0109327,Brainscan,"Horror,Sci-Fi",1994,96,6.0,13129
tt0120520,The Wings of the Dove,"Drama,Romance",1997,102,7.1,13121
tt8108200,Sonchiriya,"Action,Crime,Drama",2019,143,7.9,13118
tt0053793,Elmer Gantry,Drama,1960,146,7.7,13116
tt9006564,"2018","Action,Drama,Thriller",2023,150,8.3,13116
tt2885364,Willow Creek,"Horror,Mystery,Thriller",2013,80,5.1,13113
tt0800956,Life in a Metro,"Comedy,Drama,Musical",2007,132,7.4,13108
tt0396592,Fat Albert,"Comedy,Family,Fantasy",2004,93,4.4,13107
tt1581835,Daydream Nation,"Drama,Romance",2010,98,6.3,13107
tt1634013,Montevideo: Taste of a Dream,"Adventure,Comedy,Drama",2010,140,8.1,13107
tt1705952,Tarzan,"Action,Adventure,Animation",2013,94,4.8,13107
tt0045943,Julius Caesar,"Drama,History",1953,120,7.2,13100
tt1029120,Henry Poole Is Here,"Comedy,Drama",2008,99,6.4,13096
tt0078111,Pretty Baby,Drama,1978,110,6.5,13095
tt5616294,Spinning Man,"Drama,Mystery,Thriller",2018,100,5.7,13094
tt13236566,Operation Christmas Drop,"Comedy,Family,Romance",2020,95,5.9,13091
tt5729348,Memoir of a Murderer,"Action,Crime,Mystery",2017,118,7.2,13091
tt0082748,Pieces,"Horror,Mystery,Thriller",1982,85,6.0,13090
tt0091495,Matador,"Drama,Thriller",1986,110,6.9,13085
tt1770734,Shadow Dancer,"Drama,Mystery,Thriller",2012,101,6.2,13083
tt1784575,The Parade,"Comedy,Drama,History",2011,115,7.3,13083
tt0450336,Blood Creek,Horror,2009,90,5.3,13081
tt0068519,Gentlemen of Fortune,"Comedy,Crime,Drama",1971,88,8.3,13079
tt0092906,Dolls,Horror,1986,77,6.3,13078
tt1142800,Madea Goes to Jail,"Comedy,Crime,Drama",2009,103,4.6,13075
tt13087796,I'm Your Man,"Comedy,Drama,Romance",2021,108,7.0,13075
tt1331307,Dread,"Drama,Horror,Thriller",2009,98,5.6,13071
tt2852400,A Touch of Sin,"Crime,Drama",2013,130,7.1,13069
tt0395125,Ferpect Crime,"Comedy,Crime,Thriller",2004,105,7.0,13068
tt0083550,Amityville II: The Possession,Horror,1982,104,5.6,13067
tt9005184,Dual,"Comedy,Drama,Sci-Fi",2022,94,5.8,13066
tt0078252,Snake in the Eagle's Shadow,"Action,Comedy",1978,90,7.3,13062
tt0100934,Wild Orchid,"Drama,Romance",1989,105,4.5,13060
tt2505294,Ask Me Anything,"Comedy,Drama,Mystery",2014,100,6.0,13060
tt10384744,Heroic Losers,"Adventure,Comedy,Crime",2019,116,7.2,13046
tt16900880,Kill Boksoon,"Action,Thriller",2023,137,6.6,13044
tt1235448,The Thaw,"Horror,Sci-Fi",2009,94,5.2,13041
tt0035169,The Palm Beach Story,"Comedy,Romance",1942,88,7.5,13039
tt0065780,Gimme Shelter,"Documentary,Music,Thriller",1970,91,7.8,13036
tt0068713,Horror Express,"Adventure,Horror,Sci-Fi",1972,88,6.5,13036
tt0157262,"2001: A Space Travesty","Comedy,Sci-Fi",2000,99,3.5,13033
tt0067656,A Bay of Blood,"Horror,Mystery,Thriller",1971,84,6.5,13026
tt9358052,Knock Down the House,Documentary,2019,87,7.4,13018
tt2900624,All Hallows' Eve,"Horror,Thriller",2013,83,5.2,13012
tt5294966,After the Storm,"Comedy,Drama",2016,118,7.4,13011
tt0243255,Fat Girl,Drama,2001,86,6.4,13007
tt0796302,The Babysitters,Drama,2007,88,5.6,13007
tt0079638,Norma Rae,Drama,1979,114,7.3,13005
tt6878378,Vivegam,"Action,Thriller",2017,149,5.2,13001
tt1037218,Flashbacks of a Fool,Drama,2008,109,6.8,12998
tt0085327,Who Finds a Friend Finds a Treasure,"Action,Adventure,Comedy",1981,108,7.1,12991
tt0085542,Fire and Ice,"Adventure,Animation,Fantasy",1983,81,6.5,12990
tt0340012,Being Julia,"Comedy,Drama,Romance",2004,104,7.0,12989
tt5979872,Bleach,"Action,Adventure,Fantasy",2018,108,6.3,12989
tt9617456,For Sama,"Biography,Documentary,War",2019,100,8.5,12989
tt0066491,Tristana,Drama,1970,99,7.4,12988
tt1411664,Bucky Larson: Born to Be a Star,Comedy,2011,97,3.3,12979
tt18376122,Pamela: A Love Story,"Biography,Documentary",2023,112,7.2,12979
tt0280969,My Little Eye,"Horror,Mystery,Thriller",2002,95,5.5,12977
tt0475723,Shinobi: Heart Under Blade,"Action,Drama,Fantasy",2005,107,6.8,12974
tt0074442,Crime Busters,"Action,Adventure,Comedy",1977,98,7.1,12973
tt0451833,No Entry,"Comedy,Drama,Musical",2005,158,6.6,12971
tt1032821,Tyson,"Biography,Documentary,Sport",2008,90,7.4,12971
tt0046754,The Barefoot Contessa,"Crime,Drama,Mystery",1954,128,6.9,12968
tt14454876,Golda,"Biography,Drama,History",2023,100,5.9,12968
tt2180994,A Good Marriage,"Action,Crime,Drama",2014,102,5.3,12967
tt0087231,The Falcon and the Snowman,"Biography,Crime,Drama",1985,131,6.8,12961
tt2668134,Harlock: Space Pirate,"Action,Adventure,Animation",2013,115,6.4,12958
tt0031398,Gunga Din,"Adventure,Comedy,War",1939,117,7.2,12957
tt0093793,Project X,"Comedy,Drama,Sci-Fi",1987,108,6.2,12954
tt0040613,Mr. Blandings Builds His Dream House,"Comedy,Romance",1948,94,7.2,12953
tt0972883,Red,"Drama,Thriller",2008,93,6.9,12952
tt3614516,Ankhon Dekhi,"Comedy,Drama",2013,107,7.9,12951
tt0065051,Support Your Local Sheriff!,"Comedy,Western",1969,92,7.5,12948
tt8883486,Medieval,"Action,Drama,History",2022,125,5.9,12947
tt0362004,Palindromes,"Comedy,Drama",2004,100,6.7,12944
tt0497986,Time,"Drama,Mystery,Romance",2006,97,7.1,12943
tt0090315,When the Wind Blows,"Animation,Drama,War",1986,84,7.7,12942
tt0095107,Ernest Saves Christmas,"Comedy,Family,Fantasy",1988,95,5.7,12942
tt1631707,Enter Nowhere,"Mystery,Sci-Fi,Thriller",2011,90,6.5,12940
tt26658104,Imaginary,"Horror,Mystery,Thriller",2024,104,4.7,12933
tt0105399,Twin Dragons,"Action,Comedy",1992,104,6.4,12932
tt11044858,Nocturne,"Drama,Horror,Music",2020,90,5.7,12932
tt0101821,Ernest Scared Stupid,"Comedy,Family,Fantasy",1991,91,5.8,12928
tt0113083,The Flower of My Secret,"Comedy,Drama",1995,103,7.0,12922
tt0042531,The Gunfighter,Western,1950,85,7.7,12920
tt0066549,Waterloo,"Action,Biography,Drama",1970,123,7.3,12917
tt0368222,Romance & Cigarettes,"Comedy,Musical,Romance",2005,105,6.2,12917
tt0869994,Paris,"Comedy,Drama,Romance",2008,130,6.8,12917
tt14900738,Meet Cute,"Comedy,Drama,Fantasy",2022,89,5.7,12914
tt3142764,Race Gurram,"Action,Comedy",2014,163,7.3,12908
tt1183732,Tokyo Gore Police,"Action,Comedy,Horror",2008,110,5.9,12905
tt7209472,Aiyai: Wrathful Soul,"Mystery,Thriller",2020,83,4.2,12893
tt0090660,Armed and Dangerous,"Action,Comedy,Crime",1986,88,5.7,12890
tt0080472,Bronco Billy,"Action,Adventure,Comedy",1980,116,6.1,12888
tt0098471,Three Fugitives,"Action,Comedy",1989,96,6.2,12887
tt3859980,Mohenjo Daro,"Action,Adventure,Drama",2016,155,5.6,12887
tt0086129,Porky's II: The Next Day,Comedy,1983,98,5.0,12886
tt0049038,Bus Stop,"Comedy,Drama,Romance",1956,96,6.3,12884
tt0097050,The Adventures of Milo and Otis,"Adventure,Drama,Family",1986,76,6.9,12883
tt2025526,War of the Arrows,"Action,Adventure",2011,122,7.1,12879
tt0051383,Auntie Mame,"Comedy,Drama,Romance",1958,143,7.9,12878
tt0042619,Diary of a Country Priest,Drama,1951,95,7.7,12874
tt0120125,The Barber of Siberia,"Comedy,Drama,History",1998,180,7.7,12873
tt6067752,Lucifer,"Action,Crime,Drama",2019,175,7.5,12866
tt0082776,Ms .45,"Crime,Drama,Thriller",1981,80,6.8,12863
tt0361668,Gozu,"Crime,Drama,Horror",2003,129,6.9,12862
tt1121977,Mother and Child,"Drama,Romance",2009,125,7.2,12858
tt0077914,Martin,"Drama,Horror",1977,95,7.0,12856
tt0317132,Because of Winn-Dixie,"Comedy,Drama,Family",2005,106,6.4,12855
tt5221894,The Other Me,"Crime,Drama,Mystery",2016,101,7.9,12854
tt26547864,The Conference,"Comedy,Horror,Mystery",2023,100,5.7,12853
tt1410051,Retreat,"Drama,Horror,Thriller",2011,90,5.8,12849
tt0377084,Ladies in Lavender,"Drama,Music,Romance",2004,104,7.0,12846
tt7063210,The Place,"Drama,Mystery,Thriller",2017,105,7.0,12846
tt0371552,Asterix and the Vikings,"Adventure,Animation,Comedy",2006,78,6.0,12843
tt0758771,Outlaw,"Action,Crime,Drama",2007,103,5.7,12843
tt0077451,Don,"Action,Crime,Thriller",1978,166,7.7,12842
tt6020800,Gold,"Action,Adventure,Thriller",2022,97,5.4,12842
tt0158493,Belly,"Crime,Drama",1998,96,6.2,12839
tt1447508,Peepli [Live],"Comedy,Drama",2010,95,7.4,12839
tt0044953,The Naked Spur,"Drama,Thriller,Western",1953,91,7.3,12837
tt0101453,Billy Bathgate,"Crime,Drama,Thriller",1991,106,5.9,12837
tt1455811,Khatta Meetha,"Comedy,Crime,Drama",2010,157,6.0,12834
tt1153706,Dance Flick,"Action,Comedy,Music",2009,83,3.6,12832
tt0050280,The Curse of Frankenstein,"Horror,Sci-Fi,Thriller",1957,82,7.0,12830
tt0056512,The Easy Life,"Comedy,Drama",1962,108,8.2,12830
tt0099697,Graveyard Shift,Horror,1990,86,5.0,12826
tt0120776,One True Thing,Drama,1998,127,6.9,12826
tt3164256,Rock the Kasbah,"Comedy,Music,War",2015,106,5.5,12821
tt0469754,The Boss of It All,Comedy,2006,99,6.6,12811
tt0097967,Next of Kin,"Action,Crime,Drama",1989,108,5.9,12807
tt0111341,Satantango,Drama,1994,439,8.2,12803
tt5076214,Delibal,"Drama,Romance",2015,117,6.7,12802
