"tconst","primaryTitle","startYear","runtimeMinutes","averageRating","numVotes"
tt0465580,Push,2009,111,6.1,116269
tt0365830,Tenacious D in the Pick of Destiny,2006,94,6.8,115992
tt0084805,Tootsie,1982,116,7.4,115946
tt0243133,The Man Who Wasn't There,2001,116,7.5,115888
tt1078940,Couples Retreat,2009,113,5.5,115869
tt0081573,Superman II,1980,127,6.8,115788
tt22022452,Inside Out 2,2024,96,7.7,115781
tt2199571,Run All Night,2015,114,6.6,115770
tt1172049,Demolition,2015,101,7.0,115601
tt4686844,The Death of Stalin,2017,107,7.3,115570
tt0114924,While You Were Sleeping,1995,103,6.8,115540
tt1488589,Guillermo del Toro's Pinocchio,2022,117,7.6,115534
tt0107206,In the Line of Fire,1993,128,7.2,115489
tt0120889,What Dreams May Come,1998,113,7.0,115369
tt0390384,Primer,2004,77,6.7,115339
tt0106611,Cool Runnings,1993,98,7.0,115327
tt0044081,A Streetcar Named Desire,1951,122,7.9,115296
tt0066995,Diamonds Are Forever,1971,120,6.5,115237
tt2870612,"As Above, So Below",2014,93,6.2,115234
tt1682180,Stoker,2013,99,6.7,115227
tt0120873,U.S. Marshals,1998,131,6.6,115070
tt0119164,The Full Monty,1997,91,7.2,114974
tt18925334,Pearl,2022,103,7.0,114936
tt0098439,Tango & Cash,1989,104,6.4,114895
tt0445922,Across the Universe,2007,133,7.3,114799
tt3717490,Power Rangers,2017,124,5.9,114699
tt0790686,Mirrors,2008,110,6.1,114684
tt1327194,The Lucky One,2012,101,6.4,114647
tt4572514,Patriots Day,2016,133,7.3,114434
tt0097216,Do the Right Thing,1989,120,8.0,114376
tt0390521,Super Size Me,2004,100,7.2,114354
tt2548396,The Cloverfield Paradox,2018,102,5.5,114279
tt0071807,The Man with the Golden Gun,1974,125,6.7,114214
tt0070034,Enter the Dragon,1973,102,7.6,114193
tt1007029,The Iron Lady,2011,105,6.4,114113
tt1438176,Fright Night,2011,106,6.4,114107
tt0159273,Behind Enemy Lines,2001,106,6.4,114060
tt0247745,Super Troopers,2001,100,7.0,114051
tt0086034,Octopussy,1983,131,6.5,114041
tt0099700,Gremlins 2: The New Batch,1990,106,6.4,114034
tt0338337,Paycheck,2003,119,6.3,114009
tt0340163,Hostage,2005,113,6.5,113944
tt0025316,It Happened One Night,1934,105,8.1,113829
tt1333125,Movie 43,2013,94,4.4,113638
tt1397514,Journey 2: The Mysterious Island,2012,94,5.7,113634
tt0213847,Malena,2000,108,7.4,113609
tt0185431,Little Nicky,2000,90,5.3,113559
tt0118615,Anaconda,1997,89,4.9,113532
tt0102266,The Last Boy Scout,1991,105,7.0,113530
tt0300471,Shanghai Knights,2003,114,6.2,113438
tt0120184,Sphere,1998,134,6.1,113373
tt2224026,Home,2015,94,6.5,113291
tt0230030,Bedazzled,2000,93,6.1,113279
tt1038686,Legion,2010,100,5.3,113254
tt0396555,Meet the Robinsons,2007,95,6.8,113235
tt11389872,Kingdom of the Planet of the Apes,2024,145,6.9,113184
tt0110622,Naked Gun 33 1/3: The Final Insult,1994,83,6.5,113178
tt0097742,Licence to Kill,1989,133,6.7,113114
tt0870111,Frost/Nixon,2008,122,7.7,113050
tt0292963,Before the Devil Knows You're Dead,2007,117,7.3,113014
tt0095647,Mississippi Burning,1988,128,7.8,112929
tt0086567,WarGames,1983,114,7.1,112771
tt0093389,The Last Emperor,1987,163,7.7,112765
tt1509767,The Three Musketeers,2011,110,5.7,112651
tt0780653,The Wolfman,2010,103,5.8,112347
tt0080120,The Warriors,1979,93,7.5,112292
tt1478964,Attack the Block,2011,88,6.7,112123
tt1567609,Get the Gringo,2012,96,6.9,112122
tt1073498,Meet the Spartans,2008,87,2.8,112093
tt0113101,Four Rooms,1995,98,6.7,111971
tt0108394,Three Colors: Blue,1993,94,7.8,111960
tt1386932,Ip Man 2,2010,108,7.5,111959
tt0861739,Elite Squad,2007,115,8.0,111840
tt0118689,Bean,1997,89,6.5,111837
tt0462504,Rescue Dawn,2006,125,7.3,111773
tt0427152,Dinner for Schmucks,2010,114,5.9,111756
tt1791528,Inherent Vice,2014,148,6.6,111730
tt0426931,August Rush,2007,114,7.4,111712
tt3811906,Malignant,2021,111,6.2,111620
tt0475276,United 93,2006,111,7.6,111611
tt1216492,Leap Year,2010,100,6.4,111604
tt4731136,A Cure for Wellness,2016,146,6.4,111577
tt0373926,The Interpreter,2005,128,6.4,111576
tt0088930,Clue,1985,94,7.2,111499
tt1232200,That's My Boy,2012,116,5.6,111401
tt1206885,Rambo: Last Blood,2019,89,6.1,111378
tt0044706,High Noon,1952,85,7.9,111366
tt1053424,Repo Men,2010,111,6.3,111322
tt0409182,Poseidon,2006,98,5.7,111257
tt0111495,Three Colors: Red,1994,99,8.1,111241
tt1477076,Saw 3D,2010,90,5.5,111232
tt0106220,Addams Family Values,1993,94,6.8,111218
tt14209916,Cocaine Bear,2023,95,5.9,111080
tt0393109,Brick,2005,110,7.1,110986
tt1623288,ParaNorman,2012,92,7.0,110972
tt0120902,The X Files,1998,121,7.0,110877
tt1618442,The Last Witch Hunter,2015,106,5.9,110869
tt0401383,The Diving Bell and the Butterfly,2007,112,8.0,110793
tt5813916,The Mountain II,2016,135,8.2,110684
tt0052311,Touch of Evil,1958,95,8.0,110670
tt0848537,Epic,2013,102,6.6,110663
tt0351977,Walking Tall,2004,86,6.3,110601
tt15325794,Fall,2022,107,6.4,110469
tt0209958,The Cell,2000,107,6.4,110376
tt0288477,Ghost Ship,2002,91,5.6,110317
tt0865556,The Forbidden Kingdom,2008,104,6.5,110147
tt0799949,Epic Movie,2007,86,2.4,110118
tt5090568,Transformers: Rise of the Beasts,2023,127,6.0,110085
tt8385148,Hitman's Wife's Bodyguard,2021,100,6.1,110061
tt0349205,Cheaper by the Dozen,2003,98,5.9,110060
tt7752126,Brightburn,2019,90,6.1,110027
tt0115963,The Craft,1996,101,6.4,110021
tt0105417,Sister Act,1992,100,6.5,110009
tt0056193,Lolita,1962,153,7.5,109999
tt0079574,Moonraker,1979,126,6.2,109978
tt0098554,Uncle Buck,1989,100,7.1,109718
tt1675192,Take Shelter,2011,120,7.3,109622
tt0109444,Clear and Present Danger,1994,141,6.9,109497
tt0335245,The Ladykillers,2004,104,6.2,109483
tt0138749,The Road to El Dorado,2000,89,6.9,109449
tt0082398,For Your Eyes Only,1981,127,6.7,109345
tt1714915,Only Lovers Left Alive,2013,123,7.2,109286
tt2170593,St. Vincent,2014,102,7.2,109160
tt0343737,The Good Shepherd,2006,167,6.7,109128
tt0386117,Where the Wild Things Are,2009,101,6.7,109072
tt1571222,A Dangerous Method,2011,99,6.4,109045
tt0066206,Patton,1970,172,7.9,108952
tt1657507,Colombiana,2011,108,6.4,108914
tt2980592,The Guest,2014,100,6.7,108885
tt4495098,Gran Turismo,2023,134,7.1,108767
tt0342258,Unleashed,2005,103,7.0,108711
tt1029234,Martyrs,2008,99,7.0,108709
tt0426883,Alpha Dog,2006,122,6.9,108690
tt5503686,Hustlers,2019,110,6.3,108663
tt0452702,Vacancy,2007,85,6.2,108632
tt0386140,The Legend of Zorro,2005,129,6.0,108618
tt1179056,A Nightmare on Elm Street,2010,95,5.2,108537
tt0038787,Notorious,1946,102,7.9,108501
tt0376136,The Rum Diary,2011,119,6.1,108463
tt8267604,Capernaum,2018,126,8.4,108441
tt0118883,Conspiracy Theory,1997,135,6.7,108392
tt0298814,The Core,2003,135,5.5,108340
tt0441909,Volver,2006,121,7.6,108226
tt0120907,eXistenZ,1999,97,6.8,108200
tt9071322,Dark Waters,2019,126,7.6,108053
tt0118887,Cop Land,1997,105,7.0,107996
tt4530422,Overlord,2018,110,6.6,107958
tt1800246,That Awkward Moment,2014,94,6.1,107954
tt7160372,The Zone of Interest,2023,105,7.4,107878
tt0480255,The Losers,2010,97,6.2,107857
tt1614989,Headhunters,2011,100,7.5,107804
tt0758766,Music and Lyrics,2007,104,6.5,107783
tt0057546,The Sword in the Stone,1963,79,7.1,107696
tt0480242,Dan in Real Life,2007,98,6.8,107641
tt0348333,Waiting...,2005,94,6.7,107592
tt0204946,Bring It On,2000,98,6.1,107571
tt1781769,Anna Karenina,2012,129,6.6,107444
tt0412019,Broken Flowers,2005,106,7.1,107374
tt1023111,Never Back Down,2008,113,6.5,107279
tt1027718,Wall Street: Money Never Sleeps,2010,133,6.2,107210
tt0076786,Suspiria,1977,92,7.3,107203
tt1622547,"30 Minutes or Less",2011,83,6.1,107191
tt0013442,Nosferatu: A Symphony of Horror,1922,94,7.9,107138
tt0400717,Open Season,2006,86,6.1,107119
tt0093428,The Living Daylights,1987,130,6.7,106826
tt0086979,Blood Simple,1984,99,7.5,106799
tt1568921,The Secret World of Arrietty,2010,94,7.6,106769
tt2241351,Money Monster,2016,98,6.5,106737
tt1396218,Mr. Popper's Penguins,2011,94,6.0,106736
tt0105665,Twin Peaks: Fire Walk with Me,1992,134,7.3,106718
tt0395584,The Devil's Rejects,2005,107,6.7,106671
tt0122718,Small Soldiers,1998,110,6.3,106657
tt1602620,Amour,2012,127,7.9,106538
tt0248667,Ali,2001,157,6.7,106522
tt2193215,The Counselor,2013,117,5.4,106477
tt0090329,Witness,1985,112,7.4,106303
tt0337921,Cellular,2004,94,6.5,106267
tt0115759,Broken Arrow,1996,108,6.1,106230
tt3605418,Knock Knock,2015,99,4.9,106136
tt0126886,Election,1999,103,7.2,106090
tt0100758,Teenage Mutant Ninja Turtles,1990,93,6.8,106089
tt1985949,The Angry Birds Movie,2016,97,6.3,106087
tt0127536,Elizabeth,1998,124,7.4,106085
tt0313542,Runaway Jury,2003,127,7.1,105936
tt0090264,A View to a Kill,1985,131,6.3,105900
tt0124315,The Cider House Rules,1999,126,7.4,105582
tt0477302,Extremely Loud & Incredibly Close,2011,129,6.9,105546
tt0163187,Runaway Bride,1999,116,5.6,105508
tt0862856,Trick 'r Treat,2007,82,6.7,105381
tt0318462,The Motorcycle Diaries,2004,126,7.7,105268
tt1954470,Gangs of Wasseypur,2012,321,8.2,105204
tt0032455,Fantasia,1940,124,7.7,105174
tt1240982,Your Highness,2011,102,5.5,105072
tt1974419,The Neon Demon,2016,117,6.1,105047
tt0160862,She's All That,1999,95,5.9,105038
tt0108037,The Sandlot,1993,101,7.8,105011
tt0088011,Romancing the Stone,1984,106,6.9,104885
tt0452637,Lady in the Water,2006,110,5.5,104839
tt0808279,Funny Games,2007,111,6.5,104828
tt0318649,Sahara,2005,124,6.1,104761
tt8108198,Andhadhun,2018,139,8.2,104675
tt0086541,Videodrome,1983,87,7.2,104625
tt2140379,Self/less,2015,117,6.5,104621
tt0114214,The Quick and the Dead,1995,108,6.5,104616
tt0104652,Porco Rosso,1992,94,7.7,104504
tt2357129,Jobs,2013,128,6.0,104410
tt0103873,Dead Alive,1992,104,7.5,104384
tt1045778,Year One,2009,97,4.9,104337
tt2431286,Philomena,2013,98,7.6,104304
tt15327088,Kantara,2022,148,8.2,104248
tt0171804,Boys Don't Cry,1999,118,7.5,104236
tt0345950,The SpongeBob SquarePants Movie,2004,87,7.2,104194
tt0404390,Running Scared,2006,122,7.3,104171
tt1911658,Penguins of Madagascar,2014,92,6.6,104161
tt0098206,Road House,1989,114,6.7,104060
tt1502404,Drive Angry,2011,104,5.4,104056
tt0185125,All About My Mother,1999,101,7.8,104047
tt0112817,Dead Man,1995,121,7.5,104037
tt0365686,Revolver,2005,111,6.3,103981
tt0453562,"42",2013,128,7.5,103890
tt0302640,The Hot Chick,2002,104,5.6,103871
tt0416236,The Spiderwick Chronicles,2008,96,6.5,103838
tt1226837,Beautiful Boy,2018,120,7.4,103816
tt8580274,Eurovision Song Contest: The Story of Fire Saga,2020,123,6.5,103764
tt0054047,The Magnificent Seven,1960,128,7.7,103684
tt0174856,The Hurricane,1999,146,7.6,103319
tt0082406,The Fox and the Hound,1981,83,7.2,103250
tt0816462,Conan the Barbarian,2011,113,5.2,103246
tt1161864,The Rite,2011,114,6.0,103227
tt3072482,Hardcore Henry,2015,96,6.7,103137
tt0104797,Malcolm X,1992,202,7.7,103133
tt0154506,Following,1998,69,7.4,103106
tt0118998,Doctor Dolittle,1998,85,5.4,103046
tt1195478,The Five-Year Engagement,2012,124,6.2,103032
tt0082495,Halloween II,1981,92,6.5,102984
tt0322802,Jackass: The Movie,2002,85,6.6,102984
tt1017460,Splice,2009,104,5.8,102973
tt1235166,A Prophet,2009,155,7.8,102903
tt0115685,The Birdcage,1996,117,7.2,102854
tt0455760,Dead Silence,2007,89,6.1,102852
tt1440728,The American,2010,105,6.3,102813
tt4998632,Ambulance,2022,136,6.1,102804
tt0058385,My Fair Lady,1964,170,7.7,102766
tt1666801,The DUFF,2015,101,6.4,102747
tt0112818,Dead Man Walking,1995,122,7.5,102658
tt0116136,DragonHeart,1996,103,6.4,102519
tt0138524,Intolerable Cruelty,2003,100,6.3,102471
tt2357291,Rio 2,2014,101,6.3,102378
tt0401445,A Good Year,2006,117,6.9,102319
tt0100935,Wild at Heart,1990,125,7.2,102276
tt2592614,Resident Evil: The Final Chapter,2016,107,5.5,102236
tt3544112,Sing Street,2016,106,7.9,102223
tt4589218,Five Nights at Freddy's,2023,109,5.4,102204
tt0311289,Holes,2003,117,7.0,102166
tt10370710,The Worst Person in the World,2021,128,7.7,102154
tt0960731,Bedtime Stories,2008,99,6.0,102126
tt0371606,Chicken Little,2005,81,5.7,102096
tt5834426,Moonfall,2022,130,5.1,102094
tt0395699,The Pacifier,2005,95,5.6,101894
tt4633690,Shot Caller,2017,121,7.3,101852
tt0377109,The Ring Two,2005,110,5.4,101834
tt0433383,"Good Night, and Good Luck.",2005,93,7.4,101800
tt0155267,The Thomas Crown Affair,1999,113,6.8,101704
tt1083452,Eddie the Eagle,2015,106,7.3,101674
tt12003946,Violent Night,2022,112,6.7,101553
tt0418819,Land of the Dead,2005,93,6.2,101550
tt0117318,The People vs. Larry Flynt,1996,130,7.3,101525
tt0844708,The Last House on the Left,2009,113,6.5,101492
tt0103919,Candyman,1992,99,6.7,101414
tt0086200,Risky Business,1983,99,6.8,101412
tt4287320,The Circle,2017,110,5.4,101366
tt1592525,Lockout,2012,95,6.0,101334
tt3322364,Concussion,2015,123,7.1,101281
tt9362930,Blue Beetle,2023,127,5.9,101230
tt2013293,The Wind Rises,2013,126,7.8,101190
tt2274648,Hellboy,2019,120,5.3,101185
tt0032551,The Grapes of Wrath,1940,129,8.1,101105
tt0492956,The Game Plan,2007,110,6.4,101062
tt3949660,Teenage Mutant Ninja Turtles: Out of the Shadows,2016,112,5.9,100992
tt0808417,Persepolis,2007,96,8.0,100952
tt1683526,Detachment,2011,98,7.7,100940
tt0093010,Fatal Attraction,1987,119,6.9,100798
tt0963178,The International,2009,118,6.5,100783
tt0091251,Come and See,1985,142,8.4,100736
tt0119229,Grosse Pointe Blank,1997,107,7.3,100700
tt1549572,Another Earth,2011,92,6.9,100653
tt6292852,I Am Mother,2019,113,6.7,100616
tt0118928,Dante's Peak,1997,108,6.0,100597
tt0091326,The Karate Kid Part II,1986,113,6.1,100561
tt1212428,The Lost City of Z,2016,141,6.6,100528
tt1778304,Paranormal Activity 3,2011,83,5.8,100518
tt0064757,On Her Majesty's Secret Service,1969,142,6.7,100491
tt0120780,Out of Sight,1998,123,7.0,100483
tt1045772,I Love You Phillip Morris,2009,98,6.6,100469
tt0095489,The Land Before Time,1988,69,7.4,100315
tt4139588,Polar,2019,118,6.3,100303
tt11358390,Renfield,2023,93,6.4,100299
tt7838252,K.G.F: Chapter 1,2018,154,8.2,100279
tt0274812,Secretary,2002,107,6.9,100261
tt1412386,The Best Exotic Marigold Hotel,2011,124,7.2,100226
tt10886166,"365 Days",2020,114,3.3,100201
tt19770238,Aftersun,2022,102,7.6,100183
tt0101761,The Doors,1991,140,7.2,100147
tt0490204,Reign Over Me,2007,124,7.4,100032
tt0250797,Unfaithful,2002,124,6.7,99951
tt0069704,American Graffiti,1973,110,7.4,99919
tt0086066,The Outsiders,1983,91,7.0,99897
tt1226273,Edge of Darkness,2010,117,6.6,99853
tt14539740,Godzilla x Kong: The New Empire,2024,115,6.1,99826
tt10665338,Halloween Kills,2021,105,5.5,99797
tt0328538,Thirteen,2003,100,6.8,99686
tt0117666,Sling Blade,1996,135,8.0,99665
tt0837563,Pet Sematary,2019,100,5.7,99629
tt0105812,White Men Can't Jump,1992,115,6.8,99583
tt0357277,Elektra,2005,97,4.7,99551
tt10633456,Minari,2020,115,7.4,99535
tt5774060,Underwater,2020,95,5.9,99520
tt0367110,Swades,2004,189,8.2,99481
tt0851578,Paprika,2006,90,7.7,99471
tt0156887,Perfect Blue,1997,81,8.0,99451
tt0048424,The Night of the Hunter,1955,92,8.0,99424
tt3513548,Richard Jewell,2019,131,7.5,99420
tt0069293,Solaris,1972,167,7.9,99389
tt0090305,Weird Science,1985,94,6.6,99364
tt0017925,The General,1926,78,8.1,99332
tt0383028,"Synecdoche, New York",2008,124,7.5,99331
tt0049406,The Killing,1956,84,7.9,99314
tt1230414,It's Complicated,2009,120,6.5,99292
tt0132477,October Sky,1999,108,7.8,99160
tt1078588,My Sister's Keeper,2009,109,7.3,99079
tt2382009,Nymphomaniac: Vol. II,2013,124,6.6,99048
tt1216487,The Girl Who Played with Fire,2009,129,7.1,98990
tt0406816,The Guardian,2006,139,6.9,98968
tt0479997,Season of the Witch,2011,95,5.4,98953
tt0048545,Rebel Without a Cause,1955,111,7.6,98904
tt7550000,Project Power,2020,113,6.0,98897
tt0817177,Flipped,2010,90,7.7,98810
tt0364970,Babylon A.D.,2008,90,5.5,98800
tt8633478,Run,2020,90,6.7,98795
tt0166896,The Straight Story,1999,112,8.0,98789
tt0114694,Tommy Boy,1995,97,7.1,98739
tt0151738,Never Been Kissed,1999,107,6.0,98620
tt0088939,The Color Purple,1985,154,7.7,98512
tt2172934,"3 Days to Kill",2014,117,6.2,98418
tt0107144,Hot Shots! Part Deux,1993,86,6.6,98411
tt0363589,Elephant,2003,81,7.1,98334
tt2358891,The Great Beauty,2013,141,7.7,98334
tt1470827,Monsters,2010,94,6.3,98333
tt0109424,Chungking Express,1994,102,8.0,98315
tt0165798,Ghost Dog: The Way of the Samurai,1999,116,7.5,98188
tt1293847,xXx: Return of Xander Cage,2017,107,5.2,98081
tt0472181,The Smurfs,2011,103,5.4,97910
tt7456310,Anna,2019,118,6.6,97761
tt0464154,Piranha 3D,2010,88,5.5,97717
tt0499556,War,2007,103,6.2,97676
tt0049730,The Searchers,1956,119,7.8,97615
tt0079945,Star Trek: The Motion Picture,1979,143,6.4,97614
tt0099371,Days of Thunder,1990,107,6.1,97583
tt1204342,The Muppets,2011,103,7.1,97514
tt5478478,Hostiles,2017,134,7.2,97378
tt0107798,The Pelican Brief,1993,141,6.6,97346
tt0150377,Double Jeopardy,1999,105,6.5,97335
tt0252076,Maid in Manhattan,2002,105,5.4,97208
tt0105698,Universal Soldier,1992,102,6.1,97207
tt0098258,Say Anything,1989,100,7.3,97192
tt0408839,The Heartbreak Kid,2007,116,5.8,97153
tt0164334,Along Came a Spider,2001,104,6.4,97078
tt13751694,Animal,2023,204,6.1,97068
tt0498353,Hostel: Part II,2007,94,5.5,97062
tt0285531,Dreamcatcher,2003,134,5.5,97057
tt0092563,Angel Heart,1987,113,7.2,97031
tt1020530,Eden Lake,2008,91,6.7,96930
tt1034314,Iron Sky,2012,93,5.9,96889
tt7886848,Sadak 2,2020,133,1.2,96796
tt13452446,Damsel,2024,110,6.1,96773
tt0105690,Under Siege,1992,103,6.5,96750
tt0267804,The One,2001,87,5.9,96734
tt3316948,American Ultra,2015,96,6.1,96724
tt1103153,Killers,2010,100,5.4,96716
tt1540133,The Guard,2011,96,7.3,96653
tt0116365,The Frighteners,1996,110,7.1,96651
tt6878306,News of the World,2020,118,6.8,96572
tt0250258,The Experiment,2001,120,7.7,96562
tt0284837,Ali G Indahouse,2002,85,6.2,96554
tt14444726,Tár,2022,158,7.4,96509
tt0446755,The Painted Veil,2006,125,7.4,96477
tt2679042,Hitman: Agent 47,2015,96,5.7,96464
tt0364045,Taking Lives,2004,103,6.2,96420
tt0952640,Alvin and the Chipmunks,2007,92,5.2,96375
tt1051904,Goosebumps,2015,103,6.3,96223
tt0120679,Frida,2002,123,7.3,96179
tt1322269,August: Osage County,2013,121,7.2,96172
tt0107822,The Piano,1993,121,7.5,96146
tt5028340,Mary Poppins Returns,2018,130,6.7,96145
tt10304142,Amsterdam,2022,134,6.1,96042
tt1648179,Here Comes the Boom,2012,105,6.4,96011
tt2823054,Mike and Dave Need Wedding Dates,2016,98,6.0,96008
tt1020072,Selma,2014,128,7.5,96004
tt1212419,Hereafter,2010,129,6.5,95982
tt0095631,Midnight Run,1988,126,7.5,95970
tt6924650,Midway,2019,138,6.7,95968
tt0368226,The Room,2003,99,3.6,95956
tt0362478,The Box,2009,115,5.6,95841
tt0914863,Unthinkable,2010,97,7.0,95761
tt11145118,Creed III,2023,116,6.7,95753
tt0092675,Bloodsport,1988,92,6.8,95750
tt0405325,Sky High,2005,100,6.3,95746
tt0327437,Around the World in 80 Days,2004,120,5.9,95682
tt0981227,Nick and Norah's Infinite Playlist,2008,90,6.6,95680
tt23561236,American Fiction,2023,117,7.5,95679
tt2347569,Frances Ha,2012,86,7.4,95666
tt8364368,Crawl,2019,87,6.1,95582
tt0119137,Flubber,1997,93,5.3,95530
tt0356634,Garfield: The Movie,2004,80,5.0,95418
tt3799232,The Kissing Booth,2018,105,5.9,95400
tt1292566,How to Be Single,2016,110,6.1,95370
tt0452625,Good Luck Chuck,2007,96,5.6,95320
tt1263670,Crazy Heart,2009,112,7.2,95296
tt0230838,Sweet November,2001,119,6.7,95263
tt0821640,Ghosts of Girlfriends Past,2009,100,5.8,95251
tt1532503,Beginners,2010,105,7.2,95188
tt0457510,Nacho Libre,2006,92,5.9,95178
tt1164999,Biutiful,2010,148,7.4,95170
tt0356470,A Cinderella Story,2004,95,5.9,95108
tt1213644,Disaster Movie,2008,87,1.9,95071
tt0120791,Practical Magic,1998,104,6.3,95057
tt0245674,Thir13en Ghosts,2001,91,5.6,94999
tt0087277,Footloose,1984,107,6.6,94975
tt1034415,Suspiria,2018,152,6.7,94964
tt0280707,Gosford Park,2001,137,7.2,94903
tt0154420,The Celebration,1998,105,8.0,94898
tt0109254,Beverly Hills Cop III,1994,104,5.5,94881
tt0285742,Monster's Ball,2001,111,7.0,94811
tt0799934,Be Kind Rewind,2008,102,6.4,94764
tt0251736,House of 1000 Corpses,2003,89,6.0,94669
tt1242432,I Spit on Your Grave,2010,108,6.2,94603
tt0787475,Hot Rod,2007,88,6.7,94568
tt12789558,Belfast,2021,98,7.2,94538
tt0090863,The Color of Money,1986,119,7.0,94527
tt4003440,The House That Jack Built,2018,152,6.8,94506
tt0099582,Flatliners,1990,115,6.5,94479
tt0100502,RoboCop 2,1990,117,5.8,94466
tt0070917,The Wicker Man,1973,88,7.5,94456
tt0119099,Fallen,1998,124,7.0,94453
tt0443701,The X Files: I Want to Believe,2008,104,5.9,94416
tt1781922,No Escape,2015,103,6.7,94413
tt13274016,Reptile,2023,134,6.8,94230
tt3348730,Jigsaw,2017,92,5.7,94230
tt0795351,Case 39,2009,109,6.2,94079
tt0476735,My Father and My Son,2005,112,8.2,94036
tt1229822,Jane Eyre,2011,120,7.3,93802
tt0085333,Christine,1983,110,6.8,93798
tt0498399,We Own the Night,2007,117,6.8,93661
tt1679335,Trolls,2016,92,6.4,93598
tt0383216,The Pink Panther,2006,93,5.7,93584
tt1413492,"12 Strong",2018,130,6.5,93458
tt1294226,The Last Song,2010,107,6.0,93198
tt0120787,A Perfect Murder,1998,107,6.6,93125
tt0094889,Cocktail,1988,104,5.9,92969
tt2132285,The Bling Ring,2013,90,5.6,92909
tt1961175,American Assassin,2017,111,6.2,92825
tt1034331,Righteous Kill,2008,101,6.0,92775
tt11003218,Pig,2021,92,6.9,92753
tt2709692,The Grinch,2018,85,6.4,92724
tt0423294,Surf's Up,2007,85,6.7,92718
tt0137363,Arlington Road,1999,117,7.2,92716
tt0468489,Half Nelson,2006,106,7.1,92681
tt2205697,Stuck in Love.,2012,97,7.2,92612
tt7985704,Operation Fortune: Ruse de Guerre,2023,114,6.3,92594
